elapsed_s,x_m,y_m,x_covariance_m2,y_covariance_m2,yaw_covariance_rad2
345.806393,29.64642281190939,-4.829708427786569,0.14983828853671893,0.022432973646244296,0.020480924454748493
346.846352,29.505638897743545,-4.770600659170135,0.1370165991919758,0.01847493625670874,0.02236942943992492
348.606187,29.23044030015192,-4.69223631128941,0.14233673247430242,0.01932859878019778,0.0420852036192867
350.264732,28.959867037116155,-4.621307300990005,0.14418143292822083,0.026486645380282732,0.0516059356247793
351.926452,28.69062197806196,-4.562314141791314,0.1397271437052913,0.03335000330049282,0.05498226549772901
353.58434,28.42446258435901,-4.5064638609596965,0.15622559879313733,0.040844336635844435,0.056599206605523
355.24309,28.129293746360087,-4.4030538466960065,0.17430294265752308,0.046598574578342336,0.06019076582063618
356.901866,27.88129300784582,-4.329980151913536,0.18389128498240326,0.05558690806793053,0.0714779094604799
358.666364,27.616418944904755,-4.280987294781203,0.21474985139117975,0.06543252902846763,0.0700862812032483
360.434925,27.33712581072336,-4.2340370440591455,0.21999666782487276,0.0679372446586126,0.06884990766224588
362.19204,27.04774845226608,-4.204188974280966,0.2353162170652063,0.0689309918920483,0.06206064054509792
363.957028,26.773946379455097,-4.15020025109197,0.26586347360248086,0.058959066224095844,0.0620432303608911
365.621442,26.513337292223905,-4.1017709275879755,0.2968933526335165,0.0628190941101176,0.06731397694610469
367.996993,26.248558419766162,-4.060978968361041,0.29529120287327654,0.05655600647516363,0.06309554978933778
371.731302,25.985484796043053,-3.987330400444597,0.3108643736799023,0.06119531794096609,0.0678032775018094
373.603618,25.680940152417843,-3.9770882301098354,0.34378095520160606,0.06529368948014551,0.07137024003867971
375.464341,25.362378825961276,-3.9884667202700905,0.3533451075687413,0.0745665521235146,0.07815412409548007
377.334322,25.028791357506964,-4.0148789523233095,0.37017430362809595,0.08002327338806485,0.07461554917356872
379.195716,24.739827574909413,-4.055165270538009,0.3791601196193554,0.08332051741401662,0.08306958249593419
381.05918,24.45587834482932,-4.084731622053004,0.3858895828013245,0.09079448675763296,0.08262100097948105
382.826634,24.20113958163831,-4.100385382646686,0.40973834715650403,0.08338188181715007,0.08704456819977813
384.792919,23.898717215058248,-4.144756185135628,0.43720927902045764,0.0810048169071859,0.08520606473190764
386.771524,23.592853144956177,-4.200772826595785,0.4495197906530006,0.08090272350975679,0.08795709457077576
388.734973,23.289913622156106,-4.241805004389047,0.4767096479163473,0.08384757988789816,0.08147959217585007
390.600589,22.959399897640385,-4.284086154865441,0.48963968063045676,0.08834581963922389,0.07800980322620758
392.466142,22.667535383716967,-4.320597304225682,0.4992486143666793,0.09224220955518131,0.09104804583183825
394.652571,22.37743946900655,-4.419552661950612,0.5324362820482335,0.1023618781003743,0.10343317160388743
398.994633,22.07020082416689,-4.538936985578243,0.5488319342266864,0.10455089703977657,0.10496044000163396
400.039216,22.01946043522471,-4.543004193966514,0.5468372563408391,0.08124785705428433,0.07535356694982936
401.067662,21.867188439725293,-4.555066639799652,0.5131537975961366,0.06539252646749755,0.062137228236514776
402.723832,21.593725973748544,-4.52508777254302,0.5030888818585431,0.06064813298581421,0.06556941035995806
404.379477,21.38560281381656,-4.4785758202432575,0.5022706698936766,0.07066946011372743,0.06623460827213445
405.942126,21.17732174153203,-4.414923660290315,0.504975872548524,0.07479670645139544,0.06662310327993724
407.485377,20.970320742482702,-4.345206258730133,0.5231267229346293,0.077672273311904,0.06395407961227595
409.044444,20.746155598561867,-4.264419642758803,0.5642915053909004,0.08634786036754015,0.06875800565479749
410.699577,20.5135946900161,-4.208257426867661,0.5425050761835046,0.09140244833725819,0.07611398170700055
412.469623,20.238706337065977,-4.1898009235875255,0.6136869173537699,0.10001900279999619,0.07820852742945604
414.151361,20.009711243286368,-4.201026896455447,0.6261439684803455,0.11307578638191351,0.0785441624592701
415.785373,19.775985025660372,-4.207854821621446,0.6241258532340415,0.10987262889729038,0.07652932618200028
417.452789,19.527283738611413,-4.208643643881793,0.5942998435909543,0.1033107694364206,0.06983153940400368
419.099207,19.269844861748773,-4.2169415996330235,0.6049938514428644,0.10067220568393356,0.06626651339550868
